3
17
1
1
1
1
1
1
1
1
3
3
1
3
1
4
2
1
1
1
1
1
2
2
1
1
1
1
21
1
1
1
8
1
12
1
1
9
18
1
1
2
1
5
2
3
17
6
1
2
5
1
1
3
1
1
5
46
3
7
1
1025
7
3
2
1
1
5
1
2
1
1
2
3
15
687
1
1
5
8
11
3
17
21
3
1
8
1
1
1
2666
1
1
5
5
26
1
2
2
1
1
1
34
3
5
1
2
1
13
2
69
4
1
2
4
8
2
6
1
28
1
2
2
62
3
3
1
3
3
1
2
1
1
52
1
3
2
9
1
80
7
1
209
128
1
14
85
64
1
12
2
10
3
2
1
5
811
63
1
1
1
270
1
1
21
128
3
41
7
4
96
1
1
11
2
1
1
1
2
8
86
3
7
1
30
26
24
1
1
1
3
17
4
2
5
1
1
35
2
5
1
186
1
1
1
1
2
1
1
1
5
1
37
2
1
17
3
20
1
1
1
1
2
1
3
1
1010
2
198
3
1
1
97
78
7
4
2531
3
1
2
1
1
1
1
3
1
1
3
1007
11
1
7
61
2
1
2
1
2
12
1
1
1032
1
1
4
287
1
856
1
2
4
127
1
1
1
9
1
8
1
2
1
141
1
1
1
8
7
1
1
3
1
1
54
11
1
7
1
64
1
2
38
1
20
366
2
48
2
1
3
1
2
8
1
1
42
4
63
1
2
1
3
17
227
1
34
17
4
1
1
1
11
5
2
5
2
301
2
187
147
1
2
180
3
1
1
227
138
129
10
7
2
1
2
1
1
1
3
1
44
13
1
5
3
1
2
1
28
1
27
5
1
1
1
6
6
1
3
1
3
3
1
2
607
1
1
2
1
24
1
10
1
24
3
1
1
2
1
1
21
60
3
34
1
3
1
5
1
1
2
834
1
1
1
19
12
158
2
2
2
1
4
1
2
6
1
2
23
336
16
1
1
2
1
7
6
1
2
1
9
1
26
2
1
1
2
1
4
1
5
2
5
1
3
2
4
1
18
1
1613
1
2
3
1
497
1
4
10
2
2
2
28
1
1
74
2
1
2
1
2
456
13
18
1
9
10
3
3
1
1
1
1
4
1
3
1
246
1
1
1
1
1
1
1
1
2
1
28
82
34
6
2
1
8
1
1
1
2
3
1
37
2
1
7
11
1
1
158
2
288
1
1
1
1
3
2
1
4
76
2
19
1
3
14
384
1
6
1
5
2
25
1
1
1
25
6
1
2
17
1
13
1
1
10
1
2
3
93
1
3
2
1
1
1
19
1
4
7
1
17
1
1
1
2
1
309
125
7
2
20
3
2
6
22
11
49
1
3
39
1
1
6
2
85
1
9
15
6
3
1
15
1
1
1
10
4
1
2
3
1
1
323
1
2
2
2
3
4
181
1
1
2
1
1
36
2
1
50
4
11
6
1
3
12
1
1
1
2
7
2
2
1
154
3
2
1
1
2
1
2
2
1
14
11
24
1
2
10
1
1
1
11
1
56
1
1
1
1
1
1
2
9
23
1
9
3
1
33
2
1
3
1
1
2
2
3
1
3
7
1
50
10
156
5
80
9
1
6
2
23
4
5
2
5
6
3
1
1
3
4
1
12
1
2
388
1
2
1
1
1
2
9
1
1
1
1
1
11
1
1
4
210
1
1
2112
5
3
55
1
1
464
1
1015
36
1
28
11
4
161
3
1
1
2
1
2
1
1
1
970
1
477
1
1
1
1
1
9861
2
3
5
1
22
1
199
2
5
1
1648
2
3
33
1
2
1
7
9
1
1
1
1
10313
1
1
1
1
1
6
2
4
1
2
1
1
8
1
1
1
3
1
6
11
1
1
3
2
5
1
2
2
24
1
1
1
1
1
1
2
