word,var
passion,0.031916592613642034
approached,0.03187365096260611
notrefilled,0.03182451249854523
underwhelming,0.03181273829156248
gracious,0.03164394470217961
paired,0.03161459262632307
notwalked,0.03157436355184688
yum,0.0315311526713736
tipped,0.03151137323635276
phone,0.03149416214489415
desk,0.03145698888036933
shit,0.031448534853445585
unreal,0.03143606289769682
notdisappointed,0.03142886536943575
brilliant,0.03140740923431889
complemented,0.0313802160030128
lackluster,0.03135493216619632
screw,0.031330062951288276
devoured,0.03130409960796699
notch,0.03127258683405156
overcooked,0.03126368593236727
messed,0.03115601616801778
mediocre,0.031135889025775205
notready,0.03109758649129485
complimented,0.030989226133472582
rubbery,0.030898487617820786
notmistake,0.030886821206277712
baklava,0.030880669833438706
recommend,0.03085450889881003
obsessed,0.030851033152327602
subpar,0.030840702791132425
